"data_sprawdzenia","nazwa kanalu","url kanalu","liczba subskrybentow","suma wyswietlen filmow, które ukazaly się na kanale w osatnim tygodniu","suma wyswietlen filmow, które ukazaly się na kanale w osatnim miesiacu"
"2022-01-20","WatchMojo Polska","https://www.youtube.com/channel/UC0CC_MaeMKk6qRoQVwFdo_g","168507","52566","320183"
"2022-01-20","Marvecc","https://www.youtube.com/channel/UCK7nmg4JAgTwHf4wc3DWuVg","168119","142948","888769"
"2022-01-20","Łukasz Cegiełka","https://www.youtube.com/channel/UCU4C5KuCQWvOeH-J_SBAJtw","168096","0","141687"
"2022-01-20","Marcin Banot","https://www.youtube.com/channel/UCFbKxMUkYIHhVvo9Ag0EfVw","167517","38141","359648"
"2022-01-20","WINI","https://www.youtube.com/channel/UCapiydRNc88rlAYcgzjPYGg","167442","43705","325807"
"2022-01-20","Prima Sort","https://www.youtube.com/channel/UC98g3WEKWi4ud-z7s-E_XXg","167442","35467","433868"
"2022-01-20","Mateusz Grzesiak","https://www.youtube.com/channel/UCiG1yGQpJKRmy-KYCp1m_Zw","167442","0","13244"
"2022-01-20","BROTTV","https://www.youtube.com/channel/UC19j0KafgyK6zA539EEPFsA","167442","4258","20441"
"2022-01-20","PsychoLoszka","https://www.youtube.com/channel/UCE3RmS3R4VpG-U91DtvUd0A","167430","0","419765"
"2022-01-20","Tajemity","https://www.youtube.com/channel/UCZ6EN4XhZKPyfGx1vJimzUA","167430","90324","558556"
"2022-01-20","ENDRIU","https://www.youtube.com/channel/UCVtwd96kt_0-29rTASEsZig","167430","0","33198"
"2022-01-20","BiednyCi4sTkO","https://www.youtube.com/channel/UCYqvMWa0EYrDgClgjuRgYZQ","166418","0","77298"
"2022-01-20","Don Kasjo","https://www.youtube.com/channel/UCKDpuwEoOdMI2twnm3uJQrw","166402","0","0"
"2022-01-20","Samoloty","https://www.youtube.com/channel/UCbl_evkExPHSJC85glMIQsA","166402","0","0"
"2022-01-20","Make Your Life Greener","https://www.youtube.com/channel/UCuXbl-RPKivkyqTHvUWWvWg","166402","17539","145524"
"2022-01-20","Fishing With Ace","https://www.youtube.com/channel/UCCJwgfh6jDdDRKqYEIi3k-w","166402","0","40873"
"2022-01-20","Daniel Rakowiecki","https://www.youtube.com/channel/UC8q23MpiyWjv9vd4r85oj1A","166018","99486","312939"
"2022-01-20","Mała Cukierenka","https://www.youtube.com/channel/UCApYx-VPPwK3mumoJZJ7uWg","166002","23796","99086"
"2022-01-20","NRGeek","https://www.youtube.com/channel/UCqRxTkRhpQ49jA5UKVh4RCw","165485","46638","223100"
"2022-01-20","Motywator Dietetyczny","https://www.youtube.com/channel/UCMIbgIvu3dhNF-d_Pf_s3oQ","165460","11458","26796"
"2022-01-20","RMF24","https://www.youtube.com/channel/UCkC9YgH_FlqOhOIoTDFt4CA","165460","610504","1827212"
"2022-01-20","x-kom AGO","https://www.youtube.com/channel/UCMvB3yRh8G_fuL0W4oFiEAQ","164553","0","0"
"2022-01-20","JWP CREW","https://www.youtube.com/channel/UCkSpCIMtdTys-VnPUtmv79w","164544","0","0"
"2022-01-20","be vis","https://www.youtube.com/channel/UCLKJFiLzzaZPvQZIihzET6A","164520","0","0"
"2022-01-20","DZIARMA","https://www.youtube.com/channel/UCr_GV7liU3Vufqz95IWidPw","164153","0","591071"
"2022-01-20","hexo","https://www.youtube.com/channel/UCy9s36xWdtSMfcNig_CjvSg","164144","232609","1720763"
"2022-01-20","Czas Gentlemanów","https://www.youtube.com/channel/UCono9ajboCd2xGkMeZfYFBA","163599","5798","22645"
"2022-01-20","Davczo","https://www.youtube.com/channel/UCVXIZ007yoOiw3771jiugOw","163599","6822","24581"
"2022-01-20","Wyłącznie Naukowy Bełkot","https://www.youtube.com/channel/UCBcXA_jyGkSUU6is4xS6S4g","163583","0","86409"
"2022-01-20","Polsport - Michał Pol","https://www.youtube.com/channel/UCSAMYthmI9mzM92Z8HVw4dQ","163583","219696","1744646"
"2022-01-20","JastrzabPost","https://www.youtube.com/channel/UCOSeIrY8eAi9lEvJ3vq4xEg","163183","202355","202355"
"2022-01-20","CRYPTO BAPE","https://www.youtube.com/channel/UCTpvnEoVHzDUIJN6XKozUUw","162559","53399","390120"
"2022-01-20","Sohayo Official","https://www.youtube.com/channel/UCqSbWfhWYG41qFecVnl9iRA","162522","0","0"
"2022-01-20","Podróże Busem Przez Świat","https://www.youtube.com/channel/UCQYLwxbnXGV8OgF6FEk20QA","161488","0","0"
"2022-01-20","iSing","https://www.youtube.com/channel/UCev4O5Wa8SwDpkOtXJ-ireA","161473","2868","5063"
"2022-01-20","Naucz się grać","https://www.youtube.com/channel/UCKzkJDWdiZdRSkhRXhMirJw","161467","0","19269"
"2022-01-20","brudna małpa","https://www.youtube.com/channel/UC_Cxtw8qwDYOodWxQw0e-yA","160464","0","40772"
"2022-01-20","CzugA","https://www.youtube.com/channel/UCGdwHlTIza6tzQsCEMxhwHA","160420","1215","26353"
"2022-01-20","Agnieszka Mielczarek - jedz inaczej","https://www.youtube.com/channel/UCfWRe2Pm9q2U9JgSHJ8-c1Q","160404","14570","80743"
"2022-01-20","RS Elektronika","https://www.youtube.com/channel/UC3TAqUdZld-6B76GqrFEV8g","160404","9791","50423"
"2022-01-20","Bachus","https://www.youtube.com/channel/UCAhhv08L1xL7xfcrA2WUU7w","160004","105154","865501"
"2022-01-20","BEKA Z ŻYCIA","https://www.youtube.com/channel/UCKadtPIauwzQ1J6YOHjl93Q","159437","7013","7013"
"2022-01-20","TheOleskaaa","https://www.youtube.com/channel/UC5zM3uhQCWd3tNWsa0pD3nw","159437","4916","18422"
"2022-01-20","Asia Life","https://www.youtube.com/channel/UC2Sco7l8Dh64odwPGXp6hPw","159425","14188","158192"
"2022-01-20","SFD","https://www.youtube.com/channel/UCfXd1rRGbOnoZ6_gtoDuH3A","159425","13153","83578"
"2022-01-20","Oliwia Nincevic","https://www.youtube.com/channel/UCGW2javeRCa-K5Q044MEmrA","158511","50705","319562"
"2022-01-20","Między Słowami","https://www.youtube.com/channel/UCS7TmNaFDTXVLk-Cbuij_6g","158511","0","3644"
"2022-01-20","Jasna Góra Klasztor Ojców Paulinów","https://www.youtube.com/channel/UCKAtPxfE2RAHSCwDABMMeAg","158511","40677","220428"
"2022-01-20","FAME NEWS","https://www.youtube.com/channel/UCPveOuj7lw8hdZb1mr-cHog","158509","0","0"
"2022-01-20","TYLKOHITY","https://www.youtube.com/channel/UC4KJw5K-YKulVjcgOWg8hWQ","158509","100845","980609"
"2022-01-20","na kocią łapę","https://www.youtube.com/channel/UC2w5AdP2-Pjv_K5ju-hu6oQ","158504","28703","65243"
"2022-01-20","Andre Disco Polo","https://www.youtube.com/channel/UCFzsSmlymlaoGzyWJMWQcWA","158504","0","69829"
"2022-01-20","kebcio","https://www.youtube.com/channel/UCIOIWxRR9oVUHAyG7iZvoug","158111","100763","473507"
"2022-01-20","Hardcore Teaching","https://www.youtube.com/channel/UCYVq38hArmkE5fyZvWZggmg","158109","199868","814581"
"2022-01-20","Rokez","https://www.youtube.com/channel/UC4LGjdpiVAI7ZxF_f3St52w","158109","0","1812350"
"2022-01-20","ALISSVLOGCHANNEL","https://www.youtube.com/channel/UCi5MW5KdDTZWcmvgMZwfpfg","157588","38757","245492"
"2022-01-20","PIĘKNY SYF","https://www.youtube.com/channel/UC2bxmyMttp2riCMWpLsss9A","157588","0","0"
"2022-01-20","OTOMOTO TV","https://www.youtube.com/channel/UCeMt6kQ0JinhIMwz1c4zEkA","157574","68120","522731"
"2022-01-20","Bardowscy","https://www.youtube.com/channel/UCoh8hqbC6qrKXgv8xifNAWA","157533","134483","641936"
"2022-01-20","Arkadiusz Tańcula","https://www.youtube.com/channel/UCMlwUdB_vhWzu_1yCwAySow","157188","7640","394415"
"2022-01-20","KOSmo","https://www.youtube.com/channel/UC1ByhCYmcHX8AkhgDsvdbvQ","156587","54166","370475"
"2022-01-20","Echa Leśne","https://www.youtube.com/channel/UCJ64kgsc0thZq_6GFUnC5Pg","156587","4506","299194"
"2022-01-20","Ania Guellard","https://www.youtube.com/channel/UC38O5aWCqDpLBIpyMGYP0og","156533","35103","314536"
"2022-01-20","Mystic Production TV","https://www.youtube.com/channel/UCstZG7AucXwVPYbrN76A0Vg","156173","2280","44542"
"2022-01-20","DKA","https://www.youtube.com/channel/UCcsYLY2BZXueMT_D35J3HIA","155510","42426","42426"
"2022-01-20","Jagodowy TV","https://www.youtube.com/channel/UCSwtGkvmxXhWe-kK1dlm8gA","155508","240222","1297190"
"2022-01-20","CGM.PL","https://www.youtube.com/channel/UCD72pKo3XfITA4B2GfzjzLA","155508","1564","108294"
"2022-01-20","MrSetoKami","https://www.youtube.com/channel/UCt77HzGhvxN_x8J150TFpNw","155508","6207","49543"
"2022-01-20","BOYS","https://www.youtube.com/channel/UCxYJHmmwZj1EGjBycfR-Iyg","155508","0","79115"
"2022-01-20","Polish Paranormal TV","https://www.youtube.com/channel/UCGdYAG7CagbZZwceRWEnbhQ","155110","96802","484166"
"2022-01-20","Quloo","https://www.youtube.com/channel/UCgpXiiShm4wZBsAfHiPrA5A","154436","81149","808037"
"2022-01-20","Crazy Music","https://www.youtube.com/channel/UCYLaqdVnXv4YgWDxX_XTkWQ","154436","0","2820"
"2022-01-20","Dominikanie.pl","https://www.youtube.com/channel/UCLlzlc4XSItHVTcMnrIlv1w","154436","98737","398226"
"2022-01-20","Saker WK","https://www.youtube.com/channel/UC9ckFPuqv3vvogJvX_0Huag","154424","0","0"
"2022-01-20","Marianczello Dominoni","https://www.youtube.com/channel/UC7_tK6JLTJDYPzHR76o85vQ","154424","146792","605119"
"2022-01-20","Strefa Psyche Uniwersytetu SWPS","https://www.youtube.com/channel/UCyG2qD25UXOxSeySfC-tdvQ","154424","0","28196"
"2022-01-20","Warsaw Enterprise Institute","https://www.youtube.com/channel/UC_1U2qs9zaBrO4_zvvFf2BQ","154024","0","362128"
"2022-01-20","Polish Fairy Tales","https://www.youtube.com/channel/UChte6qym0AHtg98FVR0vlAg","153420","0","107290"
"2022-01-20","Klaudia.Owczarek","https://www.youtube.com/channel/UCWMaVmx0ahpP9fTWl51fIGg","153404","0","0"
"2022-01-20","Piotr 'Szmexy' Tomaszewski","https://www.youtube.com/channel/UCo-DenWGczEuIYybFCjN7Mg","152469","31482","246789"
"2022-01-20","Telewizja wPolsce","https://www.youtube.com/channel/UCPiu4CZlknkTworskK79CPg","152469","225894","225894"
"2022-01-20","Pierogi z Kimchi","https://www.youtube.com/channel/UCokYwWmTYAoQd9aXUbbw8VA","152107","222516","1495401"
"2022-01-20","Marcin Rola","https://www.youtube.com/channel/UCjFvWMiZnEtdPAD008RzYPA","152088","354817","1580650"
"2022-01-20","PolishFans TV","https://www.youtube.com/channel/UCeutf3QpEnkS6po7EFKg8lw","152069","111237","298800"
"2022-01-20","WeszłoTV","https://www.youtube.com/channel/UCQcQIQHhoOX0SxLMe2eOO3A","152069","232917","1458865"
"2022-01-20","ZOOMER STREAM","https://www.youtube.com/channel/UCF2Kl0eLnA7EwnzhPqL1fqg","151550","2525","11713"
"2022-01-20","boogiesilver","https://www.youtube.com/channel/UCWf44ylBxbksSDlKj7Rob_Q","150599","0","27322"
"2022-01-20","pOwP","https://www.youtube.com/channel/UCHVJ8J1OKMZLup0IkFGm_pQ","150599","1145","10152"
"2022-01-20","Webspoon PL","https://www.youtube.com/channel/UC6Wr7r-fFP5nUwyykJd2LZg","150583","49264","206827"
"2022-01-20","Karolina Zientek MakeUp Artist","https://www.youtube.com/channel/UC_WmI554ltRf2hwzTqhWy4Q","150583","14324","100297"
"2022-01-20","szoko12","https://www.youtube.com/channel/UCFDCIQE18Cb2B3H-jxOZYvw","150537","109923","358107"
"2022-01-20","hajTv","https://www.youtube.com/channel/UCVG7jtGoWlqBBlkGjUABTdg","149551","3876","196717"
"2022-01-20","Radio WNET","https://www.youtube.com/channel/UCMA-v2JV_9ZYNoY4uY4mRWA","149551","756605","756605"
"2022-01-20","NIKOLETTA P","https://www.youtube.com/channel/UCoezIFMGxgxPs8FXXNqBoTg","149551","0","10223"
"2022-01-20","NeuroProjekt","https://www.youtube.com/channel/UClerj3DC_Hv7WOE5BptVYCw","149551","2061","13437"
"2022-01-20","Pod Mikroskopem","https://www.youtube.com/channel/UCnAX2kPJ32Kyvr-BfTnDjkQ","149551","10739","126693"
"2022-01-20","Szczypson","https://www.youtube.com/channel/UCXRmzw-V45j1aUJvu_AmYWQ","149543","83816","541854"
"2022-01-20","LaLiLu PL","https://www.youtube.com/channel/UClOnC91-xm543s1Rpey0rMA","149543","13866","92970"
"2022-01-20","aureoks","https://www.youtube.com/channel/UC-hpbHTS7grU1EtLA94-Sug","149543","8003","190358"
"2022-01-20","Aggie","https://www.youtube.com/channel/UC2MY6SoHwGf5qTBL9vbFBkQ","149543","2055","63757"
"2022-01-20","Wedding Dream - Izabela Janachowska","https://www.youtube.com/channel/UCyWcHVfPSFA9g4NzXSczAPg","149519","29264","213006"
"2022-01-20","iSuperJerry","https://www.youtube.com/channel/UCGkc47iSIJAgBg1_ReVLd1Q","149143","53869","417728"
"2022-01-20","World of Tanks Polska","https://www.youtube.com/channel/UC8IcQaIJPhZh7dxyTw0J2sg","148485","11240","227059"
"2022-01-20","MIYO","https://www.youtube.com/channel/UCAA7pbr9EDMPF8wtHY4PaAQ","148466","0","0"
"2022-01-20","Michał Wiśniewski","https://www.youtube.com/channel/UCKAV7Lwos9rsvkAV996LD0w","148466","0","8428"
"2022-01-20","Radosław Gajda & Natalia Szcześniak","https://www.youtube.com/channel/UCFgktyAQdfcHmIbubYPCnHQ","148466","0","15190"
"2022-01-20","Ekipa Fantasy","https://www.youtube.com/channel/UCqL722F4qdYoSKdhUeV2Ppw","148059","48824","187519"
"2022-01-20","Złomnik","https://www.youtube.com/channel/UCPb3-sVCHv6Z_KVfABPp8Iw","147463","213867","773294"
"2022-01-20","Dwóch Typów Podcast","https://www.youtube.com/channel/UCSbR4WyxyRh3wJEM6Em5y1Q","147418","0","98482"
"2022-01-20","Komputronik Gaming","https://www.youtube.com/channel/UCkHooOtMNRCc54XFKBAisdg","147418","26989","165210"
"2022-01-20","Gaenali","https://www.youtube.com/channel/UC-nzZWSfolZdh0ksHaRT_Mw","147418","0","234938"
"2022-01-20","Tomek Lach","https://www.youtube.com/channel/UCseNDZLrZWn5z017XkqaQGg","147402","0","0"
"2022-01-20"," Catherine in the garden","https://www.youtube.com/channel/UCWYYeKt4T4lMnS84YUMgMmg","147402","95515","229217"
"2022-01-20","Zuza Jabłońska","https://www.youtube.com/channel/UClj2ce2DR99hQdmBlSFMUvg","147402","0","0"
"2022-01-20","Suzanne Marie","https://www.youtube.com/channel/UC2sbYJ43ZqKnx_0TrEJUK0g","147402","64775","308048"
"2022-01-20","Marcin Iwuć","https://www.youtube.com/channel/UCe8VykA_qDCBmg_08eIA8iQ","147002","20911","84078"
"2022-01-20","Piesologia","https://www.youtube.com/channel/UC1QRiISnjvqpypkZYaZXkSg","146474","0","9224"
"2022-01-20","Mój Bar","https://www.youtube.com/channel/UCUXKg84aq3m2DxSe1k8Ff2g","146443","0","65809"
"2022-01-20","Maskacjusz TV","https://www.youtube.com/channel/UC-vPpUK6JAhlh1H-R-e2_ig","146443","90405","90405"
"2022-01-20","Take Look","https://www.youtube.com/channel/UCNjoP-IgWOViRPMvG_mH0fQ","146431","0","2813"
"2022-01-20","Queen of the Black","https://www.youtube.com/channel/UCO76tkkGALH3DnSIZUJI-gA","146431","0","0"
"2022-01-20","Kremol","https://www.youtube.com/channel/UCNqxELZ9PuCxIjPY3TXZ6_A","146431","0","0"
"2022-01-20","Wojtusialke","https://www.youtube.com/channel/UC9Ca7vkt4eUPFCGQisLF-qw","146431","13339","81843"
"2022-01-20","lekturek.pl","https://www.youtube.com/channel/UC4mLrXAlh8DDVznHWUwU1OQ","146431","4089","19907"
"2022-01-20","Scootive","https://www.youtube.com/channel/UCUdEWHJVUzZ6WUIvJhWrbfg","145520","4664","22793"
"2022-01-20","FITDONCIA","https://www.youtube.com/channel/UCr3zo0xRaqTSjoX40MZnohg","145520","2146","13147"
"2022-01-20","Łukasz Wdowiak ","https://www.youtube.com/channel/UCPG1Ld72zhbHVcjBWwzZ6RA","145520","9218","35558"
"2022-01-20","Mati","https://www.youtube.com/channel/UCVNWvSluc_VpOdK8IZC1j0w","145520","106584","2472995"
"2022-01-20","Vexar","https://www.youtube.com/channel/UCsYzuZK6cBUvykj-6-KhslQ","145520","28898","420716"
"2022-01-20","Petrolhead Number One","https://www.youtube.com/channel/UCnfLBGTyRwITv-04g9Owe2Q","145517","104596","932711"
"2022-01-20","MatrunerPL Games","https://www.youtube.com/channel/UCqtUEUvYPPmwA08NCcOnVxg","145117","121128","484289"
"2022-01-20","Pyra w Korei","https://www.youtube.com/channel/UCELsE3w85wy7hXFmU2eRn_w","144592","95067","483102"
"2022-01-20","Angelika Grabowska","https://www.youtube.com/channel/UC8r6meEsD_eA_A8TLeeXVXA","144592","0","65435"
"2022-01-20","Paula Rodak","https://www.youtube.com/channel/UCC-WsnW22uzEl0DAGChySPQ","144592","203234","1017902"
"2022-01-20","QUATRO","https://www.youtube.com/channel/UCydnviOJ2LYUqzAT-1oIBYw","144577","1497","1497"
